1	2 	3	4
1323	10203	10317	1
1376	10203	10317	0
1324	10203	10330	1
1377	10203	10330	0
1325	10203	10331	1
1378	10203	10331	0
1326	10203	10332	1
1379	10203	10332	0
1327	10203	10336	1
1380	10203	10336	0
1328	10203	10337	1
1381	10203	10337	0
1329	10203	10338	1
1382	10203	10338	0
1330	10203	10339	1
1331	10203	10339	1
1383	10203	10339	1
1384	10203	10339	0
1332	10203	10340	1
1385	10203	10340	0
1333	10203	10342	1
1386	10203	10342	0
1334	10203	10343	1
1387	10203	10343	0
1335	10203	10344	1
1388	10203	10344	0
1336	10203	10345	1
1389	10203	10345	0
1337	10203	10398	1
1390	10203	10398	0
1391	10204	10022	1
1392	10204	10022	0
1393	10204	10025	1
1394	10204	10025	0
1395	10204	10053	0
1396	10204	10054	0
1397	10204	10055	1
1398	10204	10055	0
1399	10204	10056	0
1400	10204	10057	0
1401	10204	10058	1
1402	10204	10058	0
1403	10204	10059	0
1404	10204	10060	0
1405	10204	10061	0
1406	10204	10196	0
1407	10204	10197	0
1408	10204	10198	0
1409	10204	10199	0
1410	10204	10200	1
1411	10204	10200	0
1412	10204	10201	0
1413	10204	10202	1
1414	10204	10202	0
1415	10204	10203	1
1416	10204	10203	0
1417	10204	10205	1
1418	10204	10205	0
1419	10204	10211	1
1420	10204	10211	0
1421	10204	10213	1
1422	10204	10213	0
1423	10204	10294	1
1424	10204	10294	0
1425	10204	10312	0
1426	10204	10313	0
1427	10204	10314	0
1428	10204	10315	0
1429	10204	10316	0
1430	10204	10317	0
1431	10204	10330	0
1432	10204	10331	0
1433	10204	10332	0
1434	10204	10336	0
1435	10204	10337	0
1436	10204	10338	0
1437	10204	10339	1
1438	10204	10339	0
1439	10204	10340	0
1440	10204	10342	0
1441	10204	10343	0
1442	10204	10344	0
1443	10204	10345	0
1444	10204	10398	0
1445	10205	10022	1
1446	10205	10022	1
1498	10205	10022	1
1499	10205	10022	0
1447	10205	10025	1
1448	10205	10025	1
1500	10205	10025	1
1501	10205	10025	0
1449	10205	10053	1
1502	10205	10053	0
1450	10205	10054	1
1503	10205	10054	0
1451	10205	10055	1
1452	10205	10055	1
1504	10205	10055	1
1505	10205	10055	0
1453	10205	10056	1
1506	10205	10056	0
1454	10205	10057	1
1507	10205	10057	0
1455	10205	10058	1
1456	10205	10058	1
1508	10205	10058	1
1509	10205	10058	0
1457	10205	10059	1
1510	10205	10059	0
1458	10205	10060	1
1511	10205	10060	0
1459	10205	10061	1
1512	10205	10061	0
1460	10205	10196	1
1513	10205	10196	0
1461	10205	10197	1
1514	10205	10197	0
1462	10205	10198	1
1515	10205	10198	0
1463	10205	10199	1
1516	10205	10199	0
1464	10205	10200	1
1465	10205	10200	1
1517	10205	10200	1
1518	10205	10200	0
1466	10205	10201	1
1519	10205	10201	0
1467	10205	10202	1
1468	10205	10202	1
1520	10205	10202	1
1521	10205	10202	0
1469	10205	10203	1
1470	10205	10203	1
1522	10205	10203	1
1523	10205	10203	0
1471	10205	10204	1
1524	10205	10204	0
1472	10205	10211	1
1473	10205	10211	1
1525	10205	10211	1
1526	10205	10211	0
1474	10205	10213	1
1475	10205	10213	1
1527	10205	10213	1
1528	10205	10213	0
1476	10205	10294	1
1477	10205	10294	1
1529	10205	10294	1
1530	10205	10294	0
1478	10205	10312	1
1531	10205	10312	0
1479	10205	10313	1
1532	10205	10313	0
1480	10205	10314	1
1533	10205	10314	0
1481	10205	10315	1
1534	10205	10315	0
1482	10205	10316	1
1535	10205	10316	0
1483	10205	10317	1
1536	10205	10317	0
1484	10205	10330	1
1537	10205	10330	0
1485	10205	10331	1
1538	10205	10331	0
1486	10205	10332	1
1539	10205	10332	0
1487	10205	10336	1
1540	10205	10336	0
1488	10205	10337	1
1541	10205	10337	0
1489	10205	10338	1
1542	10205	10338	0
1490	10205	10339	1
1491	10205	10339	1
1543	10205	10339	1
1544	10205	10339	0
1492	10205	10340	1
1545	10205	10340	0
1493	10205	10342	1
1546	10205	10342	0
1494	10205	10343	1
1547	10205	10343	0
1495	10205	10344	1
1548	10205	10344	0
1496	10205	10345	1
1549	10205	10345	0
1497	10205	10398	1
1550	10205	10398	0
1551	10211	10022	1
1552	10211	10022	1
1604	10211	10022	1
1605	10211	10022	0
1553	10211	10025	1
1554	10211	10025	1
1606	10211	10025	1
1607	10211	10025	0
1555	10211	10053	1
1608	10211	10053	0
1556	10211	10054	1
1609	10211	10054	0
1557	10211	10055	1
1558	10211	10055	1
1610	10211	10055	1
1611	10211	10055	0
1559	10211	10056	1
1612	10211	10056	0
1560	10211	10057	1
1613	10211	10057	0
1561	10211	10058	1
1562	10211	10058	1
1614	10211	10058	1
1615	10211	10058	0
1563	10211	10059	1
1616	10211	10059	0
1564	10211	10060	1
1617	10211	10060	0
1565	10211	10061	1
1618	10211	10061	0
1566	10211	10196	1
1619	10211	10196	0
1567	10211	10197	1
1620	10211	10197	0
1568	10211	10198	1
1621	10211	10198	0
1569	10211	10199	1
1622	10211	10199	0
1570	10211	10200	1
1571	10211	10200	1
1623	10211	10200	1
1624	10211	10200	0
1572	10211	10201	1
1625	10211	10201	0
1573	10211	10202	1
1574	10211	10202	1
1626	10211	10202	1
1627	10211	10202	0
1575	10211	10203	1
1576	10211	10203	1
1628	10211	10203	1
1629	10211	10203	0
1577	10211	10204	1
1630	10211	10204	0
1578	10211	10205	1
1579	10211	10205	1
1631	10211	10205	1
1632	10211	10205	0
1580	10211	10213	1
1581	10211	10213	1
1633	10211	10213	1
1634	10211	10213	0
1582	10211	10294	1
1583	10211	10294	1
1635	10211	10294	1
1636	10211	10294	0
1584	10211	10312	1
1637	10211	10312	0
1585	10211	10313	1
1638	10211	10313	0
1586	10211	10314	1
1639	10211	10314	0
1587	10211	10315	1
1640	10211	10315	0
1588	10211	10316	1
1641	10211	10316	0
1589	10211	10317	1
1642	10211	10317	0
1590	10211	10330	1
1643	10211	10330	0
1591	10211	10331	1
1644	10211	10331	0
1592	10211	10332	1
1645	10211	10332	0
1593	10211	10336	1
1646	10211	10336	0
1594	10211	10337	1
1647	10211	10337	0
1595	10211	10338	1
1648	10211	10338	0
1596	10211	10339	1
1597	10211	10339	1
1649	10211	10339	1
1650	10211	10339	0
1598	10211	10340	1
1651	10211	10340	0
1599	10211	10342	1
1652	10211	10342	0
1600	10211	10343	1
1653	10211	10343	0
1601	10211	10344	1
1654	10211	10344	0
1602	10211	10345	1
1655	10211	10345	0
1603	10211	10398	1
1656	10211	10398	0
1657	10213	10022	1
1658	10213	10022	1
1710	10213	10022	1
1711	10213	10022	0
1659	10213	10025	1
1660	10213	10025	1
1712	10213	10025	1
1713	10213	10025	0
1661	10213	10053	1
1714	10213	10053	0
1662	10213	10054	1
1715	10213	10054	0
1663	10213	10055	1
1664	10213	10055	1
1716	10213	10055	1
1717	10213	10055	0
1665	10213	10056	1
1718	10213	10056	0
1666	10213	10057	1
1719	10213	10057	0
1667	10213	10058	1
1668	10213	10058	1
1720	10213	10058	1
1721	10213	10058	0
1669	10213	10059	1
1722	10213	10059	0
1670	10213	10060	1
1723	10213	10060	0
1671	10213	10061	1
1724	10213	10061	0
1672	10213	10196	1
1725	10213	10196	0
1673	10213	10197	1
1726	10213	10197	0
1674	10213	10198	1
1727	10213	10198	0
1675	10213	10199	1
1728	10213	10199	0
1676	10213	10200	1
1677	10213	10200	1
1729	10213	10200	1
1730	10213	10200	0
1678	10213	10201	1
1731	10213	10201	0
1679	10213	10202	1
1680	10213	10202	1
1732	10213	10202	1
1733	10213	10202	0
1681	10213	10203	1
1682	10213	10203	1
1734	10213	10203	1
1735	10213	10203	0
1683	10213	10204	1
1736	10213	10204	0
1684	10213	10205	1
1685	10213	10205	1
1737	10213	10205	1
1738	10213	10205	0
1686	10213	10211	1
1687	10213	10211	1
1739	10213	10211	1
1740	10213	10211	0
1688	10213	10294	1
1689	10213	10294	1
1741	10213	10294	1
1742	10213	10294	0
1690	10213	10312	1
1743	10213	10312	0
1691	10213	10313	1
1744	10213	10313	0
1692	10213	10314	1
1745	10213	10314	0
1693	10213	10315	1
1746	10213	10315	0
1694	10213	10316	1
1747	10213	10316	0
1695	10213	10317	1
1748	10213	10317	0
1696	10213	10330	1
1749	10213	10330	0
1697	10213	10331	1
1750	10213	10331	0
1698	10213	10332	1
1751	10213	10332	0
1699	10213	10336	1
1752	10213	10336	0
1700	10213	10337	1
1753	10213	10337	0
1701	10213	10338	1
1754	10213	10338	0
1702	10213	10339	1
1703	10213	10339	1
1755	10213	10339	1
1756	10213	10339	0
1704	10213	10340	1
1757	10213	10340	0
1705	10213	10342	1
1758	10213	10342	0
1706	10213	10343	1
1759	10213	10343	0
1707	10213	10344	1
1760	10213	10344	0
1708	10213	10345	1
1761	10213	10345	0
1709	10213	10398	1
1762	10213	10398	0
1763	10294	10022	1
1764	10294	10022	1
1816	10294	10022	1
1817	10294	10022	0
1765	10294	10025	1
1766	10294	10025	1
1818	10294	10025	1
1819	10294	10025	0
1767	10294	10053	1
1820	10294	10053	0
1768	10294	10054	1
1821	10294	10054	0
1769	10294	10055	1
1770	10294	10055	1
1822	10294	10055	1
1823	10294	10055	0
1771	10294	10056	1
1824	10294	10056	0
1772	10294	10057	1
1825	10294	10057	0
1773	10294	10058	1
1774	10294	10058	1
1826	10294	10058	1
1827	10294	10058	0
1775	10294	10059	1
1828	10294	10059	0
1776	10294	10060	1
1829	10294	10060	0
1777	10294	10061	1
1830	10294	10061	0
1778	10294	10196	1
1831	10294	10196	0
1779	10294	10197	1
1832	10294	10197	0
1780	10294	10198	1
1833	10294	10198	0
1781	10294	10199	1
1834	10294	10199	0
1782	10294	10200	1
1783	10294	10200	1
1835	10294	10200	1
1836	10294	10200	0
1784	10294	10201	1
1837	10294	10201	0
1785	10294	10202	1
1786	10294	10202	1
1838	10294	10202	1
1839	10294	10202	0
1787	10294	10203	1
1788	10294	10203	1
1840	10294	10203	1
1841	10294	10203	0
1789	10294	10204	1
1842	10294	10204	0
1790	10294	10205	1
1791	10294	10205	1
1843	10294	10205	1
1844	10294	10205	0
1792	10294	10211	1
1793	10294	10211	1
1845	10294	10211	1
1846	10294	10211	0
1794	10294	10213	1
1795	10294	10213	1
1847	10294	10213	1
1848	10294	10213	0
1796	10294	10312	1
1849	10294	10312	0
1797	10294	10313	1
1850	10294	10313	0
1798	10294	10314	1
1851	10294	10314	0
1799	10294	10315	1
1852	10294	10315	0
1800	10294	10316	1
1853	10294	10316	0
1801	10294	10317	1
1854	10294	10317	0
1802	10294	10330	1
1855	10294	10330	0
1803	10294	10331	1
1856	10294	10331	0
1804	10294	10332	1
1857	10294	10332	0
1805	10294	10336	1
1858	10294	10336	0
1806	10294	10337	1
1859	10294	10337	0
1807	10294	10338	1
1860	10294	10338	0
1808	10294	10339	1
1809	10294	10339	1
1861	10294	10339	1
1862	10294	10339	0
1810	10294	10340	1
1863	10294	10340	0
1811	10294	10342	1
1864	10294	10342	0
1812	10294	10343	1
1865	10294	10343	0
1813	10294	10344	1
1866	10294	10344	0
1814	10294	10345	1
1867	10294	10345	0
1815	10294	10398	1
1868	10294	10398	0
1869	10312	10022	1
1870	10312	10022	0
1871	10312	10025	1
1872	10312	10025	0
1873	10312	10053	0
1874	10312	10054	0
1875	10312	10055	1
1876	10312	10055	0
1877	10312	10056	0
1878	10312	10057	0
1879	10312	10058	1
1880	10312	10058	0
1881	10312	10059	0
1882	10312	10060	0
1883	10312	10061	0
1884	10312	10196	0
1885	10312	10197	0
1886	10312	10198	0
1887	10312	10199	0
1888	10312	10200	1
1889	10312	10200	0
1890	10312	10201	0
1891	10312	10202	1
1892	10312	10202	0
1893	10312	10203	1
1894	10312	10203	0
1895	10312	10204	0
1896	10312	10205	1
1897	10312	10205	0
1898	10312	10211	1
1899	10312	10211	0
1900	10312	10213	1
1901	10312	10213	0
1902	10312	10294	1
1903	10312	10294	0
1904	10312	10313	0
1905	10312	10314	0
1906	10312	10315	0
1907	10312	10316	0
1908	10312	10317	0
1909	10312	10330	0
1910	10312	10331	0
1911	10312	10332	0
1912	10312	10336	0
1913	10312	10337	0
1914	10312	10338	0
1915	10312	10339	1
1916	10312	10339	0
1917	10312	10340	0
1918	10312	10342	0
1919	10312	10343	0
1920	10312	10344	0
1921	10312	10345	0
1922	10312	10398	0
1923	10313	10022	1
1924	10313	10022	0
1925	10313	10025	1
1926	10313	10025	0
1927	10313	10053	0
1928	10313	10054	0
1929	10313	10055	1
1930	10313	10055	0
1931	10313	10056	0
1932	10313	10057	0
1933	10313	10058	1
1934	10313	10058	0
1935	10313	10059	0
1936	10313	10060	0
1937	10313	10061	0
1938	10313	10196	0
1939	10313	10197	0
1940	10313	10198	0
1941	10313	10199	0
1942	10313	10200	1
1943	10313	10200	0
1944	10313	10201	0
1945	10313	10202	1
1946	10313	10202	0
1947	10313	10203	1
1948	10313	10203	0
1949	10313	10204	0
1950	10313	10205	1
1951	10313	10205	0
1952	10313	10211	1
1953	10313	10211	0
1954	10313	10213	1
1955	10313	10213	0
1956	10313	10294	1
1957	10313	10294	0
1958	10313	10312	0
1959	10313	10314	0
1960	10313	10315	0
1961	10313	10316	0
1962	10313	10317	0
1963	10313	10330	0
1964	10313	10331	0
1965	10313	10332	0
1966	10313	10336	0
1967	10313	10337	0
1968	10313	10338	0
1969	10313	10339	1
1970	10313	10339	0
1971	10313	10340	0
1972	10313	10342	0
1973	10313	10343	0
1974	10313	10344	0
1975	10313	10345	0
1976	10313	10398	0
1977	10314	10022	1
1978	10314	10022	0
1979	10314	10025	1
1980	10314	10025	0
1981	10314	10053	0
1982	10314	10054	0
1983	10314	10055	1
1984	10314	10055	0
1985	10314	10056	0
1986	10314	10057	0
1987	10314	10058	1
1988	10314	10058	0
1989	10314	10059	0
1990	10314	10060	0
1991	10314	10061	0
1992	10314	10196	0
1993	10314	10197	0
1994	10314	10198	0
1995	10314	10199	0
1996	10314	10200	1
1997	10314	10200	0
1998	10314	10201	0
1999	10314	10202	1
2000	10314	10202	0
2001	10314	10203	1
2002	10314	10203	0
2003	10314	10204	0
2004	10314	10205	1
2005	10314	10205	0
2006	10314	10211	1
2007	10314	10211	0
2008	10314	10213	1
2009	10314	10213	0
2010	10314	10294	1
2011	10314	10294	0
2012	10314	10312	0
2013	10314	10313	0
2014	10314	10315	0
2015	10314	10316	0
2016	10314	10317	0
2017	10314	10330	0
2018	10314	10331	0
2019	10314	10332	0
2020	10314	10336	0
2021	10314	10337	0
2022	10314	10338	0
2023	10314	10339	1
2024	10314	10339	0
2025	10314	10340	0
2026	10314	10342	0
2027	10314	10343	0
2028	10314	10344	0
2029	10314	10345	0
2030	10314	10398	0
2031	10315	10022	1
2032	10315	10022	0
2033	10315	10025	1
2034	10315	10025	0
2035	10315	10053	0
2036	10315	10054	0
2037	10315	10055	1
2038	10315	10055	0
2039	10315	10056	0
2040	10315	10057	0
2041	10315	10058	1
2042	10315	10058	0
2043	10315	10059	0
2044	10315	10060	0
2045	10315	10061	0
2046	10315	10196	0
2047	10315	10197	0
2048	10315	10198	0
2049	10315	10199	0
2050	10315	10200	1
2051	10315	10200	0
2052	10315	10201	0
2053	10315	10202	1
2054	10315	10202	0
2055	10315	10203	1
2056	10315	10203	0
2057	10315	10204	0
2058	10315	10205	1
2059	10315	10205	0
2060	10315	10211	1
2061	10315	10211	0
2062	10315	10213	1
2063	10315	10213	0
2064	10315	10294	1
2065	10315	10294	0
2066	10315	10312	0
2067	10315	10313	0
2068	10315	10314	0
2069	10315	10316	0
2070	10315	10317	0
2071	10315	10330	0
2072	10315	10331	0
2073	10315	10332	0
2074	10315	10336	0
2075	10315	10337	0
2076	10315	10338	0
2077	10315	10339	1
2078	10315	10339	0
2079	10315	10340	0
2080	10315	10342	0
2081	10315	10343	0
2082	10315	10344	0
2083	10315	10345	0
2084	10315	10398	0
2085	10316	10022	1
2086	10316	10022	0
2087	10316	10025	1
2088	10316	10025	0
2089	10316	10053	0
2090	10316	10054	0
2091	10316	10055	1
2092	10316	10055	0
2093	10316	10056	0
2094	10316	10057	0
2095	10316	10058	1
2096	10316	10058	0
2097	10316	10059	0
2098	10316	10060	0
2099	10316	10061	0
2100	10316	10196	0
2101	10316	10197	0
2102	10316	10198	0
2103	10316	10199	0
2104	10316	10200	1
2105	10316	10200	0
2106	10316	10201	0
2107	10316	10202	1
2108	10316	10202	0
2109	10316	10203	1
2110	10316	10203	0
2111	10316	10204	0
2112	10316	10205	1
2113	10316	10205	0
2114	10316	10211	1
2115	10316	10211	0
2116	10316	10213	1
2117	10316	10213	0
2118	10316	10294	1
2119	10316	10294	0
2120	10316	10312	0
2121	10316	10313	0
2122	10316	10314	0
2123	10316	10315	0
2124	10316	10317	0
2125	10316	10330	0
2126	10316	10331	0
2127	10316	10332	0
2128	10316	10336	0
2129	10316	10337	0
2130	10316	10338	0
2131	10316	10339	1
2132	10316	10339	0
2133	10316	10340	0
2134	10316	10342	0
2135	10316	10343	0
2136	10316	10344	0
2137	10316	10345	0
2138	10316	10398	0
2139	10317	10022	1
2140	10317	10022	0
2141	10317	10025	1
2142	10317	10025	0
2143	10317	10053	0
2144	10317	10054	0
2145	10317	10055	1
2146	10317	10055	0
2147	10317	10056	0
2148	10317	10057	0
2149	10317	10058	1
2150	10317	10058	0
2151	10317	10059	0
2152	10317	10060	0
2153	10317	10061	0
2154	10317	10196	0
2155	10317	10197	0
2156	10317	10198	0
2157	10317	10199	0
2158	10317	10200	1
2159	10317	10200	0
2160	10317	10201	0
2161	10317	10202	1
2162	10317	10202	0
2163	10317	10203	1
2164	10317	10203	0
2165	10317	10204	0
2166	10317	10205	1
2167	10317	10205	0
2168	10317	10211	1
2169	10317	10211	0
2170	10317	10213	1
2171	10317	10213	0
2172	10317	10294	1
2173	10317	10294	0
2174	10317	10312	0
2175	10317	10313	0
2176	10317	10314	0
2177	10317	10315	0
2178	10317	10316	0
2179	10317	10330	0
2180	10317	10331	0
2181	10317	10332	0
2182	10317	10336	0
2183	10317	10337	0
2184	10317	10338	0
2185	10317	10339	1
2186	10317	10339	0
2187	10317	10340	0
2188	10317	10342	0
2189	10317	10343	0
2190	10317	10344	0
2191	10317	10345	0
2192	10317	10398	0
2193	10330	10022	1
2194	10330	10022	0
2195	10330	10025	1
2196	10330	10025	0
2197	10330	10053	0
2198	10330	10054	0
2199	10330	10055	1
2200	10330	10055	0
2201	10330	10056	0
2202	10330	10057	0
2203	10330	10058	1
2204	10330	10058	0
2205	10330	10059	0
2206	10330	10060	0
2207	10330	10061	0
2208	10330	10196	0
2209	10330	10197	0
2210	10330	10198	0
2211	10330	10199	0
2212	10330	10200	1
2213	10330	10200	0
2214	10330	10201	0
2215	10330	10202	1
2216	10330	10202	0
2217	10330	10203	1
2218	10330	10203	0
2219	10330	10204	0
2220	10330	10205	1
2221	10330	10205	0
2222	10330	10211	1
2223	10330	10211	0
2224	10330	10213	1
2225	10330	10213	0
2226	10330	10294	1
2227	10330	10294	0
2228	10330	10312	0
2229	10330	10313	0
2230	10330	10314	0
2231	10330	10315	0
2232	10330	10316	0
2233	10330	10317	0
2234	10330	10331	0
2235	10330	10332	0
2236	10330	10336	0
2237	10330	10337	0
2238	10330	10338	0
2239	10330	10339	1
2240	10330	10339	0
2241	10330	10340	0
2242	10330	10342	0
2243	10330	10343	0
2244	10330	10344	0
2245	10330	10345	0
2246	10330	10398	0
2247	10331	10022	1
2248	10331	10022	0
2249	10331	10025	1
2250	10331	10025	0
2251	10331	10053	0
2252	10331	10054	0
2253	10331	10055	1
2254	10331	10055	0
2255	10331	10056	0
2256	10331	10057	0
2257	10331	10058	1
2258	10331	10058	0
2259	10331	10059	0
2260	10331	10060	0
2261	10331	10061	0
2262	10331	10196	0
2263	10331	10197	0
2264	10331	10198	0
2265	10331	10199	0
2266	10331	10200	1
2267	10331	10200	0
2268	10331	10201	0
2269	10331	10202	1
2270	10331	10202	0
2271	10331	10203	1
2272	10331	10203	0
2273	10331	10204	0
2274	10331	10205	1
2275	10331	10205	0
2276	10331	10211	1
2277	10331	10211	0
2278	10331	10213	1
2279	10331	10213	0
2280	10331	10294	1
2281	10331	10294	0
2282	10331	10312	0
2283	10331	10313	0
2284	10331	10314	0
2285	10331	10315	0
2286	10331	10316	0
2287	10331	10317	0
2288	10331	10330	0
2289	10331	10332	0
2290	10331	10336	0
2291	10331	10337	0
2292	10331	10338	0
2293	10331	10339	1
2294	10331	10339	0
2295	10331	10340	0
2296	10331	10342	0
2297	10331	10343	0
2298	10331	10344	0
2299	10331	10345	0
2300	10331	10398	0
2301	10332	10022	1
2302	10332	10022	0
2303	10332	10025	1
2304	10332	10025	0
2305	10332	10053	0
2306	10332	10054	0
2307	10332	10055	1
2308	10332	10055	0
2309	10332	10056	0
2310	10332	10057	0
2311	10332	10058	1
2312	10332	10058	0
2313	10332	10059	0
2314	10332	10060	0
2315	10332	10061	0
2316	10332	10196	0
2317	10332	10197	0
2318	10332	10198	0
2319	10332	10199	0
2320	10332	10200	1
2321	10332	10200	0
2322	10332	10201	0
2323	10332	10202	1
2324	10332	10202	0
2325	10332	10203	1
2326	10332	10203	0
2327	10332	10204	0
2328	10332	10205	1
2329	10332	10205	0
2330	10332	10211	1
2331	10332	10211	0
2332	10332	10213	1
2333	10332	10213	0
2334	10332	10294	1
2335	10332	10294	0
2336	10332	10312	0
2337	10332	10313	0
2338	10332	10314	0
2339	10332	10315	0
2340	10332	10316	0
2341	10332	10317	0
2342	10332	10330	0
2343	10332	10331	0
2344	10332	10336	0
2345	10332	10337	0
2346	10332	10338	0
2347	10332	10339	1
2348	10332	10339	0
2349	10332	10340	0
2350	10332	10342	0
2351	10332	10343	0
2352	10332	10344	0
2353	10332	10345	0
2354	10332	10398	0
2355	10336	10022	1
2356	10336	10022	0
2357	10336	10025	1
2358	10336	10025	0
2359	10336	10053	0
2360	10336	10054	0
2361	10336	10055	1
2362	10336	10055	0
2363	10336	10056	0
2364	10336	10057	0
2365	10336	10058	1
2366	10336	10058	0
2367	10336	10059	0
2368	10336	10060	0
2369	10336	10061	0
2370	10336	10196	0
2371	10336	10197	0
2372	10336	10198	0
2373	10336	10199	0
2374	10336	10200	1
2375	10336	10200	0
2376	10336	10201	0
2377	10336	10202	1
2378	10336	10202	0
2379	10336	10203	1
2380	10336	10203	0
2381	10336	10204	0
2382	10336	10205	1
2383	10336	10205	0
2384	10336	10211	1
2385	10336	10211	0
2386	10336	10213	1
2387	10336	10213	0
2388	10336	10294	1
2389	10336	10294	0
2390	10336	10312	0
2391	10336	10313	0
2392	10336	10314	0
2393	10336	10315	0
2394	10336	10316	0
2395	10336	10317	0
2396	10336	10330	0
2397	10336	10331	0
2398	10336	10332	0
2399	10336	10337	0
2400	10336	10338	0
2401	10336	10339	1
2402	10336	10339	0
2403	10336	10340	0
2404	10336	10342	0
2405	10336	10343	0
2406	10336	10344	0
2407	10336	10345	0
2408	10336	10398	0
2409	10337	10022	1
2410	10337	10022	0
2411	10337	10025	1
2412	10337	10025	0
2413	10337	10053	0
2414	10337	10054	0
2415	10337	10055	1
2416	10337	10055	0
2417	10337	10056	0
2418	10337	10057	0
2419	10337	10058	1
2420	10337	10058	0
2421	10337	10059	0
2422	10337	10060	0
2423	10337	10061	0
2424	10337	10196	0
2425	10337	10197	0
2426	10337	10198	0
2427	10337	10199	0
2428	10337	10200	1
2429	10337	10200	0
2430	10337	10201	0
2431	10337	10202	1
2432	10337	10202	0
2433	10337	10203	1
2434	10337	10203	0
2435	10337	10204	0
2436	10337	10205	1
2437	10337	10205	0
2438	10337	10211	1
2439	10337	10211	0
2440	10337	10213	1
2441	10337	10213	0
2442	10337	10294	1
2443	10337	10294	0
2444	10337	10312	0
2445	10337	10313	0
2446	10337	10314	0
2447	10337	10315	0
2448	10337	10316	0
2449	10337	10317	0
2450	10337	10330	0
2451	10337	10331	0
2452	10337	10332	0
2453	10337	10336	0
2454	10337	10338	0
2455	10337	10339	1
2456	10337	10339	0
2457	10337	10340	0
2458	10337	10342	0
2459	10337	10343	0
2460	10337	10344	0
2461	10337	10345	0
2462	10337	10398	0
2463	10338	10022	1
2464	10338	10022	0
2465	10338	10025	1
2466	10338	10025	0
2467	10338	10053	0
2468	10338	10054	0
2469	10338	10055	1
2470	10338	10055	0
2471	10338	10056	0
2472	10338	10057	0
2473	10338	10058	1
2474	10338	10058	0
2475	10338	10059	0
2476	10338	10060	0
2477	10338	10061	0
2478	10338	10196	0
2479	10338	10197	0
2480	10338	10198	0
2481	10338	10199	0
2482	10338	10200	1
2483	10338	10200	0
2484	10338	10201	0
2485	10338	10202	1
2486	10338	10202	0
2487	10338	10203	1
2488	10338	10203	0
2489	10338	10204	0
2490	10338	10205	1
2491	10338	10205	0
2492	10338	10211	1
2493	10338	10211	0
2494	10338	10213	1
2495	10338	10213	0
2496	10338	10294	1
2497	10338	10294	0
2498	10338	10312	0
2499	10338	10313	0
2500	10338	10314	0
2501	10338	10315	0
2502	10338	10316	0
2503	10338	10317	0
2504	10338	10330	0
2505	10338	10331	0
2506	10338	10332	0
2507	10338	10336	0
2508	10338	10337	0
2509	10338	10339	1
2510	10338	10339	0
2511	10338	10340	0
2512	10338	10342	0
2513	10338	10343	0
2514	10338	10344	0
2515	10338	10345	0
2516	10338	10398	0
2517	10339	10022	1
2518	10339	10022	1
2570	10339	10022	1
2571	10339	10022	0
2519	10339	10025	1
2520	10339	10025	1
2572	10339	10025	1
2573	10339	10025	0
2521	10339	10053	1
2574	10339	10053	0
2522	10339	10054	1
2575	10339	10054	0
2523	10339	10055	1
2524	10339	10055	1
2576	10339	10055	1
2577	10339	10055	0
2525	10339	10056	1
2578	10339	10056	0
2526	10339	10057	1
2579	10339	10057	0
2527	10339	10058	1
2528	10339	10058	1
2580	10339	10058	1
2581	10339	10058	0
2529	10339	10059	1
2582	10339	10059	0
2530	10339	10060	1
2583	10339	10060	0
2531	10339	10061	1
2584	10339	10061	0
2532	10339	10196	1
2585	10339	10196	0
2533	10339	10197	1
2586	10339	10197	0
2534	10339	10198	1
2587	10339	10198	0
2535	10339	10199	1
2588	10339	10199	0
2536	10339	10200	1
2537	10339	10200	1
2589	10339	10200	1
2590	10339	10200	0
2538	10339	10201	1
2591	10339	10201	0
2539	10339	10202	1
2540	10339	10202	1
2592	10339	10202	1
2593	10339	10202	0
2541	10339	10203	1
2542	10339	10203	1
2594	10339	10203	1
2595	10339	10203	0
2543	10339	10204	1
2596	10339	10204	0
2544	10339	10205	1
2545	10339	10205	1
2597	10339	10205	1
2598	10339	10205	0
2546	10339	10211	1
2547	10339	10211	1
2599	10339	10211	1
2600	10339	10211	0
2548	10339	10213	1
2549	10339	10213	1
2601	10339	10213	1
2602	10339	10213	0
2550	10339	10294	1
2551	10339	10294	1
2603	10339	10294	1
2604	10339	10294	0
2552	10339	10312	1
2605	10339	10312	0
2553	10339	10313	1
2606	10339	10313	0
2554	10339	10314	1
2607	10339	10314	0
2555	10339	10315	1
2608	10339	10315	0
2556	10339	10316	1
2609	10339	10316	0
2557	10339	10317	1
2610	10339	10317	0
2558	10339	10330	1
2611	10339	10330	0
2559	10339	10331	1
2612	10339	10331	0
2560	10339	10332	1
2613	10339	10332	0
2561	10339	10336	1
2614	10339	10336	0
2562	10339	10337	1
2615	10339	10337	0
2563	10339	10338	1
2616	10339	10338	0
2564	10339	10340	1
2617	10339	10340	0
2565	10339	10342	1
2618	10339	10342	0
2566	10339	10343	1
2619	10339	10343	0
2567	10339	10344	1
2620	10339	10344	0
2568	10339	10345	1
2621	10339	10345	0
2569	10339	10398	1
2622	10339	10398	0
2623	10340	10022	1
2624	10340	10022	0
2625	10340	10025	1
2626	10340	10025	0
2627	10340	10053	0
2628	10340	10054	0
2629	10340	10055	1
2630	10340	10055	0
2631	10340	10056	0
