00:25	11.14	R16.1	717660	68	4	0
00:25	10.94	R15.9	717977	64.8	4	0
00:25	10.34	R15.3	718492	61.3	4	0
00:25	10.14	R15.1	718102	66.1	4	100
00:25	9.94	14.9	717770	66.7	4	100
00:25	9.42	14.38	718488	70.3	6	100
00:25	9.14	14.1	761734	69.3	5	100
00:25	8.33	13.29	717968	68.3	3	0
00:25	7.17	12.13	717966	66.7	5	60
00:25	6.04	11	717962	65.9	4	0
00:30	19.437	24.43	718016	67.8	3	100
00:30	18.714	23.707	768978	70	5	100
00:30	18.507	23.5	718014	67	4	50
00:30	18.167	23.16	763468	64.2	3	0
00:30	17.157	22.15	718010	71.7	5	0
00:30	17.147	22.14	718320	62.1	5	0
00:30	14.767	19.76	718147	63.8	4	75
00:30	13.517	18.51	717995	63.2	4	0
00:30	13.427	18.42	717992	63.2	4	0
00:30	12.057	17.05	717983	65	4	100
00:30	11.907	16.9	718151	65.9	4	75
00:30	11.54	R16.5	768984	68.1	5	0
00:30	11.14	R16.1	717660	67.7	4	0
00:30	10.94	R15.9	717977	64.8	4	0
00:30	10.34	R15.3	718492	61	4	0
00:30	10.14	R15.1	718102	64.5	4	100
00:30	9.94	14.9	717770	65.5	4	100
00:30	9.42	14.38	718488	71.1	6	100
00:30	9.14	14.1	761734	68.6	5	100
00:30	8.33	13.29	717968	68.1	3	0
00:30	7.17	12.13	717966	64.6	5	60
00:30	6.04	11	717962	65.5	4	0
00:35	19.437	24.43	718016	66.2	3	100
00:35	18.714	23.707	768978	67.7	5	100
00:35	18.507	23.5	718014	66.4	4	50
00:35	18.167	23.16	763468	64.2	3	0
00:35	17.157	22.15	718010	73.2	5	0
00:35	17.147	22.14	718320	62.2	5	0
00:35	14.767	19.76	718147	63.7	4	75
00:35	13.517	18.51	717995	63.3	4	0
00:35	13.427	18.42	717992	63.5	4	0
00:35	12.057	17.05	717983	66	4	100
00:35	11.907	16.9	718151	65	4	75
00:35	11.54	R16.5	768984	68.7	5	0
00:35	11.14	R16.1	717660	67.5	4	0
00:35	10.94	R15.9	717977	65.6	4	0
00:35	10.34	R15.3	718492	62.3	4	0
00:35	10.14	R15.1	718102	67	4	100
00:35	9.94	14.9	717770	67.6	4	100
00:35	9.42	14.38	718488	69.3	6	100
00:35	9.14	14.1	761734	68.6	5	100
00:35	8.33	13.29	717968	68.3	3	0
00:35	7.17	12.13	717966	64.6	5	60
00:35	6.04	11	717962	65.8	4	0
00:40	19.437	24.43	718016	69	3	100
00:40	18.714	23.707	768978	68.7	5	100
00:40	18.507	23.5	718014	67.6	4	50
00:40	18.167	23.16	763468	65.8	3	0
00:40	17.157	22.15	718010	72	5	0
00:40	17.147	22.14	718320	61.3	5	0
00:40	14.767	19.76	718147	62.6	4	75
00:40	13.517	18.51	717995	62.4	4	0
00:40	13.427	18.42	717992	64.1	4	0
00:40	12.057	17.05	717983	65.7	4	100
00:40	11.907	16.9	718151	64.8	4	75
00:40	11.54	R16.5	768984	67.4	5	0
00:40	11.14	R16.1	717660	67.4	4	0
00:40	10.94	R15.9	717977	65.6	4	0
00:40	10.34	R15.3	718492	61.8	4	0
00:40	10.14	R15.1	718102	66.4	4	100
00:40	9.94	14.9	717770	67.1	4	100
00:40	9.42	14.38	718488	69.3	6	100
00:40	9.14	14.1	761734	68.6	5	100
00:40	8.33	13.29	717968	68.6	3	0
00:40	7.17	12.13	717966	65.7	5	60
00:40	6.04	11	717962	65.8	4	0
00:45	19.437	24.43	718016	65.8	3	100
00:45	18.714	23.707	768978	67	5	100
00:45	18.507	23.5	718014	66	4	50
00:45	18.167	23.16	763468	64.2	3	0
00:45	17.157	22.15	718010	71.8	5	0
00:45	17.147	22.14	718320	62.3	5	0
00:45	14.767	19.76	718147	63.2	4	75
00:45	13.517	18.51	717995	63.4	4	0
00:45	13.427	18.42	717992	64.3	4	0
00:45	12.057	17.05	717983	66.7	4	100
00:45	11.907	16.9	718151	63.8	4	0
00:45	11.54	R16.5	768984	67.7	5	0
00:45	11.14	R16.1	717660	67.1	4	0
00:45	10.94	R15.9	717977	65.9	4	0
00:45	10.34	R15.3	718492	61.8	4	0
00:45	10.14	R15.1	718102	64.7	4	100
00:45	9.94	14.9	717770	66	4	100
00:45	9.42	14.38	718488	64.7	6	100
00:45	9.14	14.1	761734	68.1	5	100
00:45	8.33	13.29	717968	67.5	3	0
00:45	7.17	12.13	717966	64.9	5	60
00:45	6.04	11	717962	64.8	4	0
00:50	19.437	24.43	718016	66.5	3	100
00:50	18.714	23.707	768978	67.7	5	100
00:50	18.507	23.5	718014	65.9	4	50
00:50	18.167	23.16	763468	62	3	0
00:50	17.157	22.15	718010	70.4	5	0
00:50	17.147	22.14	718320	63.5	5	0
00:50	14.767	19.76	718147	65.9	4	75
00:50	13.517	18.51	717995	64.7	4	0
00:50	13.427	18.42	717992	64.6	4	0
00:50	12.057	17.05	717983	66.5	4	100
00:50	11.907	16.9	718151	66.8	4	75
00:50	11.54	R16.5	768984	67	5	0
00:50	11.14	R16.1	717660	66.8	4	0
00:50	10.94	R15.9	717977	65.9	4	0
00:50	10.34	R15.3	718492	62.7	4	0
00:50	10.14	R15.1	718102	64.7	4	100
00:50	9.94	14.9	717770	66.2	4	100
00:50	9.42	14.38	718488	69.6	6	100
00:50	9.14	14.1	761734	67.5	5	100
00:50	8.33	13.29	717968	67.8	3	0
00:50	7.17	12.13	717966	64.6	5	60
00:50	6.04	11	717962	65.5	4	0
00:55	19.437	24.43	718016	67.7	3	100
00:55	18.714	23.707	768978	67.2	5	100
00:55	18.507	23.5	718014	64.3	4	50
00:55	18.167	23.16	763468	59.3	3	0
00:55	17.157	22.15	718010	69.4	5	0
00:55	17.147	22.14	718320	62.8	5	0
00:55	14.767	19.76	718147	64.1	4	75
00:55	13.517	18.51	717995	63.9	4	0
00:55	13.427	18.42	717992	64.5	4	0
00:55	12.057	17.05	717983	66.8	4	100
00:55	11.907	16.9	718151	65.3	4	75
00:55	11.54	R16.5	768984	68.1	5	0
00:55	11.14	R16.1	717660	66.5	4	0
00:55	10.94	R15.9	717977	65.8	4	0
00:55	10.34	R15.3	718492	62.8	4	0
