1461,1020,1
1462,1021,1
1463,1022,1
1464,1023,1
1465,1024,1
1466,1024,1
1467,1025,1
1468,1026,1
1469,1027,1
1470,1028,1
1471,1029,1
1472,1028,1
1473,1030,1
1474,1031,1
1475,1032,1
1476,1033,1
1477,1034,1
1478,1033,1
1479,1035,1
1480,1036,1
1481,1033,1
1483,1038,1
1484,1037,1
1488,1039,1
1489,1040,1
1490,1041,1
1491,1042,1
1492,1041,1
1493,1043,1
1494,1044,1
1496,1045,1
1497,1046,1
1498,1047,1
1499,1048,1
1500,1049,1
1501,1050,1
1502,1051,1
1503,1052,1
1504,1053,1
1505,1052,1
1506,1053,1
1507,1054,1
1508,1055,1
1509,1052,1
1510,1055,1
1511,1054,1
1512,1056,1
1513,1056,1
1514,1057,1
1515,1057,1
1516,1056,1
1517,1058,1
1518,1059,1
1519,1060,1
1520,1061,1
1521,1060,1
1522,1060,1
1523,1062,1
1524,1063,1
1526,1064,1
1527,1065,1
1529,1067,1
1530,1468,1
1531,1068,1
1532,1069,1
1533,1070,1
1534,1069,1
1535,1069,1
1536,1071,1
1537,1072,1
1538,1073,1
1539,1074,1
1540,1073,1
1541,1073,1
1542,1075,1
1543,1076,1
1544,1076,1
1545,1077,1
1546,1078,1
1547,1077,1
1549,1080,1
1550,1080,1
1551,1081,1
1552,1081,1
1553,1082,1
1554,1083,1
1555,1081,1
1556,1083,1
1558,1085,1
1559,1086,1
1560,1086,1
1561,1087,1
1562,1088,1
1563,636,1
1565,1090,1
1566,1091,1
1567,1091,1
1568,1090,1
1570,1093,1
1572,1095,1
1575,1098,1
1577,1100,1
1580,1102,1
1581,1101,1
1583,1104,1
1584,1105,1
1586,1107,1
1587,1108,1
1589,1110,1
1590,1111,1
1591,1112,1
1592,1113,1
1593,1114,1
1594,1115,1
1596,1117,1
1598,1119,1
1599,1120,1
1605,1126,1
1606,1127,1
1607,1128,1
1608,1129,1
1609,1130,1
1610,1130,1
1611,77,1
1612,1106,1
1613,1131,1
1614,1132,1
1615,1100,1
1616,1133,1
1617,1134,1
1620,1136,1
1621,1137,1
1622,1137,1
1623,1138,1
1624,1139,1
1625,1090,1
1626,549,1
1627,552,1
1628,463,1
1629,554,1
1630,458,1
1631,460,1
1632,559,1
1633,453,1
1634,564,1
1635,569,1
1636,1140,1
1640,1319,1
1641,1144,1
1642,437,1
1643,2248,1
1644,2247,1
1645,577,1
1646,577,1
1647,4455,1
1648,430,1
1649,586,1
1650,434,1
1651,584,1
1652,427,1
1653,422,1
1655,4456,1
1656,588,1
1657,1306,1
1661,606,1
1662,608,1
1663,1770,1
1666,613,1
1668,617,1
1669,625,1
1670,620,1
1671,1382,1
1672,628,1
1673,2114,1
1674,634,1
1675,369,1
1677,1607,1
1678,684,1
1679,682,1
1680,690,1
1682,680,1
1683,678,1
1684,695,1
1685,693,1
1686,675,1
1687,673,1
1688,698,1
1689,705,1
1690,668,1
1694,823,1
1695,839,1
1696,843,1
1697,863,1
1698,863,1
1699,861,1
1700,861,1
1701,889,1
1702,859,1
1703,853,1
1704,855,1
1705,897,1
1707,851,1
1708,489,1
1709,487,1
1710,522,1
1711,475,1
1712,535,1
1713,539,1
1714,472,1
1717,1151,1
1719,1153,1
1721,1155,1
1722,1156,1
1724,1158,1
1725,1159,1
1726,1160,1
1727,1161,1
1728,1162,1
1729,1163,1
1730,1165,1
1731,1166,1
1732,1167,1
1733,1168,1
1734,1169,1
1736,1164,1
1737,1172,1
1738,1173,1
1739,1174,1
1741,1176,1
1742,1177,1
1743,1179,1
1744,1180,1
1745,1181,1
1746,1182,1
1747,1183,1
1748,1184,1
1749,1185,1
1750,1186,1
1751,1188,1
1752,1189,1
1753,1191,1
1754,1192,1
1755,1193,1
1756,1194,1
1757,1195,1
1758,1196,1
1759,1198,1
1760,1199,1
1761,1201,1
1762,1202,1
1763,337,1
1766,1207,1
1767,1208,1
1776,1217,1
1777,1218,1
1778,1219,1
1779,1220,1
1780,1221,1
1781,1222,1
1782,1223,1
1783,1224,1
1784,1225,1
1785,1226,1
1786,1227,1
1787,1228,1
1788,1229,1
1789,1230,1
1790,1231,1
1791,1233,1
1792,1234,1
1794,1236,1
1795,1237,1
1796,1238,1
1797,1239,1
1798,1240,1
1799,1241,1
1800,1242,1
1801,1243,1
1802,1244,1
1803,1245,1
1804,1246,1
1806,1248,1
1807,1249,1
1808,1250,1
1809,1251,1
1810,1252,1
1811,1253,1
1814,1256,1
1815,1257,1
1816,1258,1
1817,1259,1
1818,1260,1
1827,1269,1
1828,1270,1
1829,1271,1
1830,1272,1
1831,1273,1
1833,702,1
1836,1278,1
1837,1279,1
1839,1281,1
1840,1282,1
1841,1283,1
1842,1284,1
1843,1285,1
1846,1288,1
1847,1289,1
1848,1290,1
1849,1291,1
1850,1292,1
1852,1294,1
1853,1295,1
1854,1296,1
1855,687,1
1861,1303,1
1862,1304,1
1865,1309,1
1868,667,1
1871,1313,1
1872,1314,1
1873,1315,1
1874,1316,1
1875,1317,1
1877,1318,1
1880,225,1
1881,10,1
1882,186,1
1883,1099,1
1885,1102,1
1886,468,1
1887,468,1
1888,449,1
1889,4338,1
1890,4338,1
1891,4338,1
1892,504,1
1893,971,1
1894,441,1
1895,459,1
1897,1321,1
1898,1322,1
1899,1323,1
1900,1324,1
1902,1326,1
1903,203,1
1904,868,1
1905,574,1
1906,867,1
1907,603,1
1908,418,1
1910,324,1
1911,40,1
1912,112,1
1913,112,1
1914,297,1
1915,351,1
1918,183,1
1919,888,1
1920,1327,0
1921,1328,0
1922,1329,0
1924,1330,0
1937,1385,0
1938,2029,0
1939,2019,0
1940,1354,0
1952,1410,0
1953,1354,0
1954,1354,0
1955,1355,0
1958,1357,0
1960,1358,0
1961,1359,0
1962,1360,0
1963,1359,0
1964,1361,0
1965,1361,0
1966,1360,0
1968,1365,0
1969,2016,0
1970,2016,0
1971,1365,0
1972,1365,0
1973,1366,0
1974,2004,0
1975,1367,0
1977,1369,0
1978,1370,0
1979,1371,0
1980,1372,1
1981,1373,1
1982,1371,0
1983,1374,0
1984,1376,0
1988,1483,0
1989,1379,0
1991,1382,1
1992,1383,0
1993,2029,0
1994,2027,0
1995,2027,0
1997,1386,0
1998,1387,0
1999,1390,0
2001,1390,0
2002,1391,0
2004,1393,0
2005,1394,0
2006,1395,0
2007,1392,0
2008,1394,0
2009,1594,0
2010,1594,0
2011,1396,0
2012,1397,0
2013,1398,0
2015,1400,1
2017,1402,0
2018,1403,0
2019,1404,0
2020,1405,0
2021,1406,1
2023,1398,0
2024,1398,0
2025,1408,0
2026,1409,0
2027,1405,0
2028,1405,0
2029,2027,0
2030,1411,0
2031,1412,0
2032,1411,0
2034,1414,0
2035,1415,0
2036,1416,0
2037,1415,0
2038,1420,0
2039,1421,0
2040,1422,0
2041,1426,1
2043,1425,1
2045,1427,1
2046,1428,1
2047,1426,1
2048,1429,0
2049,1430,0
2050,1431,1
2051,1432,0
2052,1433,0
2053,1433,0
2054,1435,1
2055,1434,1
2056,1421,0
2057,1420,0
2058,1437,1
2059,1342,0
2060,2033,1
2061,1438,0
2062,1342,0
2063,1387,0
2064,1387,0
2065,1439,0
2067,1439,0
2069,1441,0
2070,1441,0
2072,1443,0
2074,1445,0
2075,1446,0
2076,1447,0
2078,1447,0
2079,1447,0
2081,1450,0
2082,1450,0
2083,1450,0
2084,1450,0
2085,1451,0
2086,1451,0
2087,1451,0
2090,1455,0
2092,1457,0
2094,1459,0
2095,1460,0
2098,1463,0
2099,1464,0
2100,1996,0
2102,2008,0
2103,2019,0
2104,2006,0
2105,1464,0
2106,1463,0
2107,1465,0
2109,1467,0
2110,1468,1
2111,1469,1
2112,1064,1
2113,1463,0
2114,1465,0
2115,1064,1
2116,1463,0
2117,1470,0
2118,1471,0
2119,1472,0
2120,1989,0
2121,1470,0
2122,1473,0
2123,1438,0
2124,1438,0
2125,1442,0
2126,1475,0
2127,1438,0
2128,1438,0
2129,1476,0
2130,1477,0
2132,1478,0
2133,1479,0
2134,1479,0
2135,1480,0
2136,1480,0
2137,1479,0
2138,1481,0
2139,1482,0
2140,1479,0
2141,1481,0
2142,1481,0
2143,2002,0
2144,2002,0
2145,1482,0
2146,1482,0
2147,1484,0
2148,1573,0
2149,1573,0
2150,1483,0
2151,1483,0
2152,1485,0
2153,1486,0
2154,4170,0
2155,1487,0
2156,1488,0
2157,1489,0
2158,1979,0
2159,1979,0
2160,1489,0
2161,1489,0
2162,1490,0
2163,1491,0
2164,1492,0
2165,1977,0
2166,1977,0
2167,2000,0
2168,2000,0
2169,1973,0
2170,1973,0
2171,1492,0
2172,1492,0
2173,1493,0
2174,1494,0
2175,1495,0
2176,4181,0
2178,1495,0
2179,1495,0
2180,1494,0
2181,4181,0
2182,1496,0
2184,1497,0
2185,1499,0
2186,1500,0
2188,1501,0
2189,1503,0
2190,1496,0
2192,1500,0
2194,620,1
2195,1503,0
2196,1504,0
2197,1505,0
2198,1506,0
2199,1480,0
2200,1480,0
2201,1508,0
2202,1488,0
2203,1510,0
2204,1488,0
2205,1488,0
2206,1508,0
2207,1508,0
2208,1508,0
2209,1508,0
2211,1512,0
2212,1513,0
2213,1514,0
2215,1515,0
2216,2040,0
2218,1514,0
2219,1514,0
2220,4445,0
2221,4445,0
2222,1491,0
2223,1491,0
2224,2038,0
2225,2038,0
2226,4445,0
2227,1495,0
2229,1495,0
2230,4445,0
2232,1518,0
2233,1518,0
2234,4444,0
2235,4444,0
2236,1505,0
2237,1505,0
2238,1518,0
2239,1519,0
2241,3268,0
2242,3268,0
2243,1518,0
2244,1518,0
2245,4448,0
2246,4129,0
2247,4149,0
2248,4149,0
2249,1510,0
2250,1522,0
2251,4112,0
2252,4129,0
2253,4129,0
2254,1483,0
2255,1483,0
2256,1523,0
2257,1524,0
2258,4125,0
2259,1523,0
2260,1525,0
2261,1515,0
2262,1526,0
2263,1526,0
2264,1523,0
2265,1525,0
2267,1523,0
2275,1383,0
2276,1383,0
2277,1525,0
2278,1525,0
2279,1532,0
2281,1533,0
2282,371,1
2283,1534,0
2284,1535,0
2285,1534,0
2286,1534,0
2287,1533,0
2288,1533,0
2289,1536,0
2290,1526,0
2291,1526,0
2292,1526,0
2293,1526,0
2294,1393,0
2295,1393,0
2296,1395,0
2297,1395,0
2298,4097,0
2299,4097,0
2300,1537,0
2301,1538,0
2302,1539,0
2305,1541,0
2306,4112,0
2307,1564,0
2310,1543,0
2313,1549,0
2314,4094,0
2315,4094,0
2316,1549,0
2321,1549,0
2323,1544,0
2325,1556,0
2326,1557,0
2327,1540,0
2329,1561,0
2331,1562,0
2332,1563,0
2333,4106,0
2334,1565,0
2335,1560,0
2336,1566,0
2337,1567,0
2338,1568,0
2340,1570,0
2341,1571,0
2343,1573,0
2344,1574,0
2345,1575,0
2346,1573,0
2347,1573,0
2348,1576,0
2349,1577,0
2350,1576,0
2351,1576,0
2352,1578,0
2353,1578,0
2354,1578,0
2355,1579,0
2356,1580,0
2358,1582,0
2359,1555,0
2360,1555,0
2361,1583,0
2362,1584,0
2363,1585,0
2364,1386,0
2365,1586,0
2366,1587,0
2367,1588,0
2369,1590,0
2370,4088,0
2371,4088,0
2372,1591,0
2373,1592,0
2374,1593,0
2375,1594,0
2376,1595,0
2377,2066,0
2378,2066,0
2379,1596,0
2380,1597,0
2381,1598,0
2383,1600,0
2384,1601,0
2385,1602,0
2386,1603,0
2387,1591,0
2388,1604,0
2389,1605,0
2390,1606,0
2391,1607,1
2392,1605,0
2393,1089,1
2394,1605,0
2395,1605,0
2396,1605,0
2397,1608,0
2398,1602,0
2399,1603,0
2400,1603,0
2401,637,1
2402,359,1
2403,361,1
2404,1609,0
2405,1610,0
2406,2093,0
2407,2093,0
2408,1609,0
2409,1609,0
2410,1611,0
2411,2095,0
2412,1612,0
2413,1612,0
2414,1612,0
2416,1614,0
2417,615,1
2418,617,1
2419,1614,0
2420,1644,0
2421,1616,0
2422,1614,0
2423,1614,0
2424,1493,0
2425,1816,0
2426,1616,0
2427,1616,0
2428,1648,0
2429,1618,0
2430,1835,0
2431,1835,0
2432,1618,0
2433,1618,0
2434,1818,0
2435,1490,0
2436,1619,0
2437,1620,0
2438,1848,0
2439,1848,0
2440,1619,0
2441,1487,0
2442,4194,0
2443,4194,0
2444,1620,0
2445,1620,0
2446,1621,0
2447,1622,0
2450,1623,0
2451,1624,0
2452,695,1
2454,1625,0
2455,1822,0
2456,1822,0
2457,1622,0
2458,1622,0
2459,4197,0
2460,4197,0
2462,1621,0
2463,1626,0
2464,1627,0
2465,1628,0
2466,1622,0
2467,1627,0
2468,1627,0
2469,1629,0
2471,688,1
2472,1630,0
2473,1627,0
2474,1627,0
2475,1631,0
2476,1996,0
2477,1633,0
2478,1634,0
2479,1113,1
2480,4215,0
2481,4215,0
2482,1633,0
2483,1633,0
2484,1462,0
2486,1634,0
2487,1634,0
2488,1631,0
2489,1631,0
2490,1115,1
2491,1635,0
2492,280,1
2493,1636,0
2495,1638,0
2496,1636,0
2497,1639,0
2498,1640,0
2499,1641,0
2500,1642,0
2501,1942,0
2502,1642,0
2503,1640,0
2504,1641,0
2505,1942,0
2506,1642,0
2507,1643,0
2508,1644,0
2509,1645,0
2510,1642,0
2511,1642,0
2512,1645,0
2513,1645,0
2514,1740,0
2515,1740,0
2517,1644,0
2518,1646,0
2519,1742,0
2520,1648,0
2521,1645,0
2522,1645,0
2523,1646,0
2524,1646,0
2525,1742,0
2528,1650,0
2529,1651,0
2530,1646,0
2531,1646,0
2532,1651,0
2533,1651,0
2534,1763,0
2535,1650,0
2536,1652,0
2538,1764,0
